OrgCode,OrgName,Procedure,Measure,Modelled_Records_2011,Modelled_Records_2012,Modelled_Records_2013,Modelled_Records_2014,Modelled_Records_2015,Modelled_Records_2016,Modelled_Records_2017,Adjusted_Health_Gain_2011,Adjusted_Health_Gain_2012,Adjusted_Health_Gain_2013,Adjusted_Health_Gain_2014,Adjusted_Health_Gain_2015,Adjusted_Health_Gain_2016,Adjusted_Health_Gain_2017,Outlier_2011,Outlier_2012,Outlier_2013,Outlier_2014,Outlier_2015,Outlier_2016,Outlier_2017
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Hip Replacement Revision,EQ VAS,0,0,0,0,0,-,*,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Knee Replacement Primary,EQ VAS,0,19,41,71,48,48,54,-,-,1.174,7.177,6.15,2.794,9.936,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Knee Replacement Revision,EQ VAS,0,0,0,0,*,-,*,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,Insufficient records,No procedures,Insufficient records
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Total Hip Replacement,EQ VAS,10,22,65,66,58,69,43,-,-,8.308,11.332,10.694,13.401,16.151,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Total Knee Replacement,EQ VAS,13,19,41,71,48,48,54,-,-,0.726,6.816,6.009,1.932,9.94,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Hip Replacement Primary,EQ-5D Index,0,23,65,73,69,70,54,-,-,0.428,0.425,0.464,0.517,0.52,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Hip Replacement Revision,EQ-5D Index,0,0,0,0,0,-,*,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Knee Replacement Primary,EQ-5D Index,0,18,44,80,61,52,63,-,-,0.292,0.34,0.344,0.309,0.353,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Knee Replacement Revision,EQ-5D Index,0,0,0,0,*,-,*,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,Insufficient records,No procedures,Insufficient records
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Total Hip Replacement,EQ-5D Index,11,23,66,73,69,70,54,-,-,0.412,0.412,0.453,0.502,0.499,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Total Knee Replacement,EQ-5D Index,15,18,44,80,61,52,63,-,-,0.283,0.334,0.325,0.301,0.355,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Hip Replacement Primary,Oxford Hip Score,0,27,68,79,74,81,58,-,-,20.289,21.549,20.192,23.763,24.805,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%),Positive outlier (95%)
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Hip Replacement Revision,Oxford Hip Score,0,0,0,0,0,-,*,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,No procedures,No procedures,Insufficient records
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Total Hip Replacement,Oxford Hip Score,12,27,69,79,74,81,58,-,-,19.137,20.451,19.351,22.888,23.45,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Knee Replacement Primary,Oxford Knee Score,0,21,43,84,64,59,71,-,-,14.776,17.138,17.451,16.218,17.819,No procedures,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Knee Replacement Revision,Oxford Knee Score,0,0,0,0,*,-,*,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,No procedures,Insufficient records,No procedures,Insufficient records
NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",Total Knee Replacement,Oxford Knee Score,15,21,43,84,64,59,71,-,-,14.685,17.062,17.196,15.986,17.927,Insufficient records,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Hip Replacement Primary,EQ VAS,0,0,0,*,9,2,10,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Knee Replacement Primary,EQ VAS,0,0,0,6,6,8,5,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Total Hip Replacement,EQ VAS,0,0,0,*,9,2,10,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Total Knee Replacement,EQ VAS,0,0,0,6,6,8,5,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Hip Replacement Primary,EQ-5D Index,0,0,0,*,10,1,11,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Knee Replacement Primary,EQ-5D Index,0,0,0,*,9,8,5,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Total Hip Replacement,EQ-5D Index,0,0,0,*,10,1,11,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Total Knee Replacement,EQ-5D Index,0,0,0,*,9,8,5,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Hip Replacement Primary,Oxford Hip Score,0,0,0,*,11,3,11,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Total Hip Replacement,Oxford Hip Score,0,0,0,*,11,3,11,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Knee Replacement Primary,Oxford Knee Score,0,0,0,6,10,9,6,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",Total Knee Replacement,Oxford Knee Score,0,0,0,6,10,9,6,-,-,-,-,-,-,-,No procedures,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Hip Replacement Primary,EQ VAS,0,0,*,11,11,30,25,-,-,-,-,-,14.966,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Knee Replacement Primary,EQ VAS,0,0,*,12,10,20,19,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Total Hip Replacement,EQ VAS,0,0,*,11,11,30,25,-,-,-,-,-,14.816,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Total Knee Replacement,EQ VAS,0,0,*,13,10,20,19,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Hip Replacement Primary,EQ-5D Index,0,0,*,12,9,29,26,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Knee Replacement Primary,EQ-5D Index,0,0,*,13,12,19,23,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Total Hip Replacement,EQ-5D Index,0,0,*,12,9,29,26,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Total Knee Replacement,EQ-5D Index,0,0,*,13,12,19,23,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Hip Replacement Primary,Oxford Hip Score,0,0,*,14,11,33,27,-,-,-,-,-,23.305,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Total Hip Replacement,Oxford Hip Score,0,0,*,14,11,33,27,-,-,-,-,-,23.714,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Not an outlier,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Knee Replacement Primary,Oxford Knee Score,0,0,6,14,13,23,27,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT206,"NUFFIELD HEALTH, BRISTOL HOSPITAL (CHESTERFIELD)",Total Knee Replacement,Oxford Knee Score,0,0,6,14,13,23,27,-,-,-,-,-,-,-,No procedures,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Hip Replacement Primary,EQ VAS,0,27,31,19,53,66,60,-,-,14.692,-,16.249,20.177,17.982,No procedures,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Positive outlier (99.8%),Not an outlier
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Knee Replacement Primary,EQ VAS,0,40,35,38,44,45,56,-,13.652,16.01,15.406,12.628,14.232,14.323,No procedures,Positive outlier (99.8%),Positive outlier (99.8%),Positive outlier (99.8%),Positive outlier (95%),Positive outlier (95%),Positive outlier (95%)
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Total Hip Replacement,EQ VAS,14,27,31,19,53,66,60,-,-,14.261,-,16.142,20.21,17.432,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Not an outlier,Positive outlier (99.8%),Not an outlier
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Total Knee Replacement,EQ VAS,21,41,35,38,44,45,56,-,13.339,15.082,14.56,11.882,13.696,13.485,Insufficient records,Positive outlier (99.8%),Positive outlier (99.8%),Positive outlier (99.8%),Positive outlier (95%),Positive outlier (95%),Positive outlier (95%)
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Hip Replacement Primary,EQ-5D Index,0,26,32,20,51,66,59,-,-,0.484,-,0.498,0.537,0.521,No procedures,Insufficient records,Not an outlier,Insufficient records,Positive outlier (95%),Positive outlier (99.8%),Not an outlier
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Knee Replacement Primary,EQ-5D Index,0,39,35,37,47,47,59,-,0.386,0.425,0.418,0.374,0.346,0.417,No procedures,Not an outlier,Positive outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier,Positive outlier (95%)
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Total Hip Replacement,EQ-5D Index,14,26,32,20,51,66,59,-,-,0.475,-,0.491,0.533,0.504,Insufficient records,Insufficient records,Not an outlier,Insufficient records,Positive outlier (95%),Positive outlier (99.8%),Not an outlier
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Total Knee Replacement,EQ-5D Index,19,40,35,37,47,47,59,-,0.383,0.409,0.409,0.366,0.337,0.404,Insufficient records,Not an outlier,Positive outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier,Positive outlier (95%)
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Hip Replacement Primary,Oxford Hip Score,0,30,32,23,55,67,59,-,24.689,23.566,-,22.953,22.93,23.457,No procedures,Positive outlier (95%),Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Total Hip Replacement,Oxford Hip Score,14,30,32,23,55,67,59,-,24.658,23.357,-,23.027,23.049,23.372,Insufficient records,Positive outlier (95%),Not an outlier,Insufficient records,Not an outlier,Not an outlier,Not an outlier
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Knee Replacement Primary,Oxford Knee Score,0,38,37,39,49,48,62,-,17.602,19.192,18.699,15.37,16.963,19.711,No procedures,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",Total Knee Replacement,Oxford Knee Score,21,39,37,39,49,48,62,-,17.278,18.528,18.327,15.016,16.628,19.223,Insufficient records,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Positive outlier (95%)
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Hip Replacement Primary,EQ VAS,0,48,47,59,40,59,50,-,11.204,17.242,10.111,10.647,11.956,14.416,No procedures,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Knee Replacement Primary,EQ VAS,0,75,60,67,55,70,68,-,6.931,1.413,10.726,9.008,6.748,7.289,No procedures,Not an outlier,Negative outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Total Hip Replacement,EQ VAS,45,49,47,59,40,60,50,10.444,11.026,16.993,10.325,10.412,12.064,14.012,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Total Knee Replacement,EQ VAS,49,75,60,67,55,70,68,5.31,6.668,0.946,10.421,8.545,6.56,6.383,Not an outlier,Not an outlier,Negative outlier (95%),Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Hip Replacement Primary,EQ-5D Index,0,48,49,62,41,65,53,-,0.428,0.49,0.437,0.407,0.434,0.471,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Knee Replacement Primary,EQ-5D Index,0,77,64,70,56,73,69,-,0.295,0.298,0.31,0.36,0.255,0.35,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Total Hip Replacement,EQ-5D Index,46,49,49,62,41,66,53,0.396,0.416,0.48,0.431,0.396,0.427,0.458,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Total Knee Replacement,EQ-5D Index,50,77,64,70,56,73,69,0.305,0.294,0.291,0.307,0.355,0.249,0.344,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Hip Replacement Primary,Oxford Hip Score,0,56,51,65,47,67,57,-,19.928,22.972,19.954,19.561,21.487,21.816,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Total Hip Replacement,Oxford Hip Score,55,57,51,65,47,68,57,19.391,19.854,23.119,20.102,19.619,21.706,22.003,Not an outlier,Not an outlier,Positive outlier (95%),Not an outlier,Not an outlier,Not an outlier,Not an outlier
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Knee Replacement Primary,Oxford Knee Score,0,80,68,76,59,81,70,-,14.484,15.552,15.942,17.356,14.352,17.245,No procedures,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
NT210,"NUFFIELD HEALTH, THE GROSVENOR HOSPITAL, CHESTER",Total Knee Replacement,Oxford Knee Score,55,80,68,76,59,81,70,15.675,14.309,15.458,15.78,17.102,14.269,17.073,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Not an outlier,Negative outlier (95%),Not an outlier
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Hip Replacement Primary,EQ VAS,0,*,9,*,6,7,4,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Knee Replacement Primary,EQ VAS,0,0,6,6,3,2,14,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Total Hip Replacement,EQ VAS,*,*,9,*,6,7,4,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Total Knee Replacement,EQ VAS,*,0,6,6,3,2,14,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Hip Replacement Primary,EQ-5D Index,0,*,10,6,6,9,5,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Knee Replacement Primary,EQ-5D Index,0,*,7,6,4,2,16,-,-,-,-,-,-,-,No procedures,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Total Hip Replacement,EQ-5D Index,*,*,10,6,6,9,5,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
NT211,"NUFFIELD HEALTH, CHELTENHAM HOSPITAL",Total Knee Replacement,EQ-5D Index,0,*,7,6,4,2,16,-,-,-,-,-,-,-,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records,Insufficient records
